source_database	source_version	evidence_role	namespace	raw_identifier	mapping_query_id	isoform_specific	occurrence_count	all_uniprot_targets	reviewed_human_targets	resolved_accession	resolution_status	resolution_reason
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	O95045-2	O95045	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	O95197-3	O95197	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	O95292-1	O95292	true	1	O95292	O95292		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	O95292-2	O95292	true	2	O95292	O95292		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	O95718-3	O95718	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P01116-1	P01116	true	1	P01116	P01116		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P04637-2	P04637	true	1	P04637	P04637		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P04637-3	P04637	true	1	P04637	P04637		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P04637-8	P04637	true	1	P04637	P04637		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P04637-9	P04637	true	1	P04637	P04637		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P06239-3	P06239	true	1	P06239	P06239		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P06401-2	P06401	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P0DPB3-1	P0DPB3	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P10276-2	P10276	true	1	P10276	P10276		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P10826-2	P10826	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P11309-1	P11309	true	5				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P15884-3	P15884	true	2	P15884	P15884		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P17040-4	P17040	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P17693-3	P17693	true	2	P17693	P17693		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P17706-2	P17706	true	2	P17706	P17706		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P20340-1	P20340	true	2	P20340	P20340		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P20807-2	P20807	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P20807-4	P20807	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P21127-12	P21127	true	1	P21127	P21127		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P26440-2	P26440	true	1	P26440	P26440		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P29590-1	P29590	true	2	P29590	P29590		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P29590-2	P29590	true	2	P29590	P29590		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P29590-4	P29590	true	2	P29590	P29590		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P29590-8	P29590	true	2	P29590	P29590		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P29590-9	P29590	true	2	P29590	P29590		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P35240-1	P35240	true	1	P35240	P35240		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P50542-3	P50542	true	1	P50542	P50542		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P51617-2	P51617	true	1	P51617	P51617		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P55345-4	P55345	true	5				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P61978-2	P61978	true	4	P61978	P61978		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P67775-2	P67775	true	2	P67775	P67775		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	P98175-4	P98175	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q00535-2	Q00535	true	1	Q00535	Q00535		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q01081-2	Q01081	true	3	Q01081	Q01081		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q02078-6	Q02078	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q02410-1	Q02410	true	6				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q02487-2	Q02487	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q04864-2	Q04864	true	9				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q05519-2	Q05519	true	2	Q05519	Q05519		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q07817-1	Q07817	true	1	Q07817	Q07817		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q07817-2	Q07817	true	4	Q07817	Q07817		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q08050-2	Q08050	true	3	Q08050	Q08050		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q08117-2	Q08117	true	2	Q08117	Q08117		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q13133-3	Q13133	true	1	Q13133	Q13133		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q13216-2	Q13216	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q13501-2	Q13501	true	1	Q13501	Q13501		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q13557-8	Q13557	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q13671-2	Q13671	true	3	Q13671	Q13671		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q13875-3	Q13875	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q14103-1	Q14103	true	5				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q14103-2	Q14103	true	5				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q14103-4	Q14103	true	5				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q14188-5	Q14188	true	1	Q14188	Q14188		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q14318-2	Q14318	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q14498-3	Q14498	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q14596-2	Q14596	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q15746-2	Q15746	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q16849-3	Q16849	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q16881-5	Q16881	true	4				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q2TAC2-2	Q2TAC2	true	3				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q53HV7-2	Q53HV7	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q59EK9-3	Q59EK9	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q5JR59-3	Q5JR59	true	4				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q5T9L3-1	Q5T9L3	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q5T9L3-2	Q5T9L3	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q6P597-2	Q6P597	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q6RW13-2	Q6RW13	true	7				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q6UX01-3	Q6UX01	true	1	Q6UX01	Q6UX01		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q6UY14-3	Q6UY14	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q702N8-2	Q702N8	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q7Z5R6-2	Q7Z5R6	true	3				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q86SE8-2	Q86SE8	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q86Y07-2	Q86Y07	true	1	Q86Y07	Q86Y07		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8IUQ4-2	Q8IUQ4	true	7				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8IWV1-3	Q8IWV1	true	3				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8IX15-3	Q8IX15	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8IYF3-3	Q8IYF3	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8IZL9-3	Q8IZL9	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8IZL9-5	Q8IZL9	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8N205-2	Q8N205	true	1	Q8N205	Q8N205		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8N2H9-1	Q8N2H9	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8N4Y2-3	Q8N4Y2	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8N5A5-2	Q8N5A5	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8N9N5-2	Q8N9N5	true	3				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8N9N5-7	Q8N9N5	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8NA61-2	Q8NA61	true	4				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8NAG6-1	Q8NAG6	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8NC06-3	Q8NC06	true	5	Q8NC06	Q8NC06		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8ND76-3	Q8ND76	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8WW34-2	Q8WW34	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8WWW0-2	Q8WWW0	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q8WXU2-2	Q8WXU2	true	4				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q93062-3	Q93062	true	4				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96B01-3	Q96B01	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96C92-2	Q96C92	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96DZ9-2	Q96DZ9	true	5				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96ED9-2	Q96ED9	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96EK2-3	Q96EK2	true	1	Q96EK2	Q96EK2		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96HR9-2	Q96HR9	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96HS1-1	Q96HS1	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96HW7-2	Q96HW7	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96JM7-2	Q96JM7	true	6				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96K21-3	Q96K21	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96KN7-4	Q96KN7	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96MT8-3	Q96MT8	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96QF0-7	Q96QF0	true	2	Q96QF0	Q96QF0		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q96RI1-1	Q96RI1	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q99081-3	Q99081	true	2	Q99081	Q99081		quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q99608	Q99608	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q99750	Q99750	false	10				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q99836	Q99836	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q99873	Q99873	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BQQ3	Q9BQQ3	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BQY4	Q9BQY4	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BRI3	Q9BRI3	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BRK4	Q9BRK4	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BRX5	Q9BRX5	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BSJ6	Q9BSJ6	false	16				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BT78	Q9BT78	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BTE3-2	Q9BTE3	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BUZ4	Q9BUZ4	false	4				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BVG8-5	Q9BVG8	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BVK6	Q9BVK6	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BYI3	Q9BYI3	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BYM8	Q9BYM8	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BYN7	Q9BYN7	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BYN7-2	Q9BYN7	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BYR5	Q9BYR5	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BYR7	Q9BYR7	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BYR9	Q9BYR9	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BYW2	Q9BYW2	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9BZS1	Q9BZS1	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9C026	Q9C026	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9C026-5	Q9C026	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9C040	Q9C040	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9C0F1	Q9C0F1	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9H000	Q9H000	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9H0M4-4	Q9H0M4	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9H257-2	Q9H257	true	3				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9H257-3	Q9H257	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9H2G9	Q9H2G9	false	4				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9H7H0	Q9H7H0	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9H808-2	Q9H808	true	4				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9H892-2	Q9H892	true	2				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9H939-2	Q9H939	true	1				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9H9C1	Q9H9C1	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9HA47	Q9HA47	false	1				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9HA47-2	Q9HA47	true	3				quarantine	isoform_specific_source_not_folded_to_canonical
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9HAN9	Q9HAN9	false	2				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9HAQ2	Q9HAQ2	false	3				quarantine	unmapped_in_pinned_uniprot_release
IntAct	2026-01-09	negative_evidence	UniProtKB_AC-ID	Q9HB07	Q9HB07	false	3				quarantine	unmapped_in_pinned_uniprot_release
