pair_id,uniprot_a,uniprot_b,label,evidence_class,complex_group_id,pair_status,exclusion_reason
HUMAN_A0A096LP49_Q9BVG8,A0A096LP49,Q9BVG8,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9BWT7,A0A096LP49,Q9BWT7,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9NRD5,A0A096LP49,Q9NRD5,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9NSC5,A0A096LP49,Q9NSC5,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9NYA3,A0A096LP49,Q9NYA3,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9NZQ3,A0A096LP49,Q9NZQ3,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9UBB9,A0A096LP49,Q9UBB9,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9UGI0,A0A096LP49,Q9UGI0,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9UJV3,A0A096LP49,Q9UJV3,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9UKT9,A0A096LP49,Q9UKT9,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9UL41,A0A096LP49,Q9UL41,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9Y250,A0A096LP49,Q9Y250,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9Y2D8,A0A096LP49,Q9Y2D8,1,direct_positive,,eligible,
HUMAN_A0A096LP49_Q9Y2V7,A0A096LP49,Q9Y2V7,1,direct_positive,,eligible,
HUMAN_A0A0C3SFZ9_A0A0S2Z6P0,A0A0C3SFZ9,A0A0S2Z6P0,0,screen_negative,,eligible,
HUMAN_A0A0C3SFZ9_P0C7X2,A0A0C3SFZ9,P0C7X2,0,screen_negative,,eligible,
HUMAN_A0A0C3SFZ9_P16333,A0A0C3SFZ9,P16333,0,screen_negative,,eligible,
HUMAN_A0A0S2Z341_O76003,A0A0S2Z341,O76003,0,screen_negative,,eligible,
HUMAN_A0A0S2Z368_Q13643,A0A0S2Z368,Q13643,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3D2_Q92934,A0A0S2Z3D2,Q92934,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3F5_P11142,A0A0S2Z3F5,P11142,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3F5_P14373,A0A0S2Z3F5,P14373,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3G7_Q13643,A0A0S2Z3G7,Q13643,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3I0_P42575,A0A0S2Z3I0,P42575,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3I3_P26371,A0A0S2Z3I3,P26371,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3I5_Q96IJ6,A0A0S2Z3I5,Q96IJ6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3J3_Q13643,A0A0S2Z3J3,Q13643,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3K0_Q6PIL6,A0A0S2Z3K0,Q6PIL6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3S1_O14964,A0A0S2Z3S1,O14964,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3S1_O75478,A0A0S2Z3S1,O75478,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3S1_Q8N6Y0,A0A0S2Z3S1,Q8N6Y0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3W0_O14964,A0A0S2Z3W0,O14964,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3W0_O75478,A0A0S2Z3W0,O75478,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3W0_Q8N6Y0,A0A0S2Z3W0,Q8N6Y0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Y6_I6L9F6,A0A0S2Z3Y6,I6L9F6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Y6_P04637,A0A0S2Z3Y6,P04637,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Y6_P51116,A0A0S2Z3Y6,P51116,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Y6_Q08379,A0A0S2Z3Y6,Q08379,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Y6_Q5VSY0,A0A0S2Z3Y6,Q5VSY0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Y6_Q8N344,A0A0S2Z3Y6,Q8N344,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Y6_Q8WVE0,A0A0S2Z3Y6,Q8WVE0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Y6_Q96AQ9,A0A0S2Z3Y6,Q96AQ9,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Y6_Q96EV8,A0A0S2Z3Y6,Q96EV8,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Z2_I6L9F6,A0A0S2Z3Z2,I6L9F6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Z2_P04637,A0A0S2Z3Z2,P04637,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Z2_P51116,A0A0S2Z3Z2,P51116,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Z2_Q08379,A0A0S2Z3Z2,Q08379,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Z2_Q5VSY0,A0A0S2Z3Z2,Q5VSY0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Z2_Q7Z4N8,A0A0S2Z3Z2,Q7Z4N8,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Z2_Q8N344,A0A0S2Z3Z2,Q8N344,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Z2_Q8WVE0,A0A0S2Z3Z2,Q8WVE0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Z2_Q96AQ9,A0A0S2Z3Z2,Q96AQ9,0,screen_negative,,eligible,
HUMAN_A0A0S2Z3Z2_Q96EV8,A0A0S2Z3Z2,Q96EV8,0,screen_negative,,eligible,
HUMAN_A0A0S2Z414_Q08379,A0A0S2Z414,Q08379,0,screen_negative,,eligible,
HUMAN_A0A0S2Z429_Q6A162,A0A0S2Z429,Q6A162,0,screen_negative,,eligible,
HUMAN_A0A0S2Z429_Q8N6Y0,A0A0S2Z429,Q8N6Y0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z442_I6L9F6,A0A0S2Z442,I6L9F6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z442_P04637,A0A0S2Z442,P04637,0,screen_negative,,eligible,
HUMAN_A0A0S2Z442_P51116,A0A0S2Z442,P51116,0,screen_negative,,eligible,
HUMAN_A0A0S2Z442_Q08379,A0A0S2Z442,Q08379,0,screen_negative,,eligible,
HUMAN_A0A0S2Z442_Q5VSY0,A0A0S2Z442,Q5VSY0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z442_Q8N344,A0A0S2Z442,Q8N344,0,screen_negative,,eligible,
HUMAN_A0A0S2Z442_Q8WVE0,A0A0S2Z442,Q8WVE0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z442_Q96AQ9,A0A0S2Z442,Q96AQ9,0,screen_negative,,eligible,
HUMAN_A0A0S2Z442_Q96EV8,A0A0S2Z442,Q96EV8,0,screen_negative,,eligible,
HUMAN_A0A0S2Z466_Q8N0S2,A0A0S2Z466,Q8N0S2,0,screen_negative,,eligible,
HUMAN_A0A0S2Z469_Q8N0S2,A0A0S2Z469,Q8N0S2,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4E4_B7ZLH0,A0A0S2Z4E4,B7ZLH0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4E4_O00401,A0A0S2Z4E4,O00401,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4E4_O60504,A0A0S2Z4E4,O60504,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4E4_P48023,A0A0S2Z4E4,P48023,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4E4_Q96IJ6,A0A0S2Z4E4,Q96IJ6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4E5_P0C7W6,A0A0S2Z4E5,P0C7W6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4E5_P14373,A0A0S2Z4E5,P14373,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4E5_Q08379,A0A0S2Z4E5,Q08379,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4E5_Q13077,A0A0S2Z4E5,Q13077,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4E5_Q8N1B4,A0A0S2Z4E5,Q8N1B4,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4E5_Q8ND90,A0A0S2Z4E5,Q8ND90,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4F2_P0C7W6,A0A0S2Z4F2,P0C7W6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4F2_P14373,A0A0S2Z4F2,P14373,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4F2_Q08379,A0A0S2Z4F2,Q08379,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4F2_Q13077,A0A0S2Z4F2,Q13077,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4F2_Q8N1B4,A0A0S2Z4F2,Q8N1B4,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4H0_O95273,A0A0S2Z4H0,O95273,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4M1_Q12933,A0A0S2Z4M1,Q12933,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4M5_O15162,A0A0S2Z4M5,O15162,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4M5_O43586,A0A0S2Z4M5,O43586,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4M5_O75528,A0A0S2Z4M5,O75528,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4M5_O94972,A0A0S2Z4M5,O94972,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4M5_Q08379,A0A0S2Z4M5,Q08379,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4M5_Q12800,A0A0S2Z4M5,Q12800,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4M5_Q13137,A0A0S2Z4M5,Q13137,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4M5_Q96B26,A0A0S2Z4M5,Q96B26,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4M5_Q96S82,A0A0S2Z4M5,Q96S82,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4Q4_O43186,A0A0S2Z4Q4,O43186,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4Q4_O95751,A0A0S2Z4Q4,O95751,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4Q4_Q14525,A0A0S2Z4Q4,Q14525,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4Q4_Q8N6Y0,A0A0S2Z4Q4,Q8N6Y0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4Q5_O00444,A0A0S2Z4Q5,O00444,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4Q5_P18848,A0A0S2Z4Q5,P18848,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4S0_Q969F0,A0A0S2Z4S0,Q969F0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4S8_Q969F0,A0A0S2Z4S8,Q969F0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z4X7_Q5VSY0,A0A0S2Z4X7,Q5VSY0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z503_P14373,A0A0S2Z503,P14373,0,screen_negative,,eligible,
HUMAN_A0A0S2Z503_Q08379,A0A0S2Z503,Q08379,0,screen_negative,,eligible,
HUMAN_A0A0S2Z507_O00444,A0A0S2Z507,O00444,0,screen_negative,,eligible,
HUMAN_A0A0S2Z511_Q15041,A0A0S2Z511,Q15041,0,screen_negative,,eligible,
HUMAN_A0A0S2Z543_Q53EZ4,A0A0S2Z543,Q53EZ4,0,screen_negative,,eligible,
HUMAN_A0A0S2Z555_Q15025,A0A0S2Z555,Q15025,0,screen_negative,,eligible,
HUMAN_A0A0S2Z589_Q15025,A0A0S2Z589,Q15025,0,screen_negative,,eligible,
HUMAN_A0A0S2Z594_P49407,A0A0S2Z594,P49407,0,screen_negative,,eligible,
HUMAN_A0A0S2Z594_Q14749,A0A0S2Z594,Q14749,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5A1_P31323,A0A0S2Z5A1,P31323,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5A4_P43365,A0A0S2Z5A4,P43365,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5B8_Q08379,A0A0S2Z5B8,Q08379,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5D5_Q08379,A0A0S2Z5D5,Q08379,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5E1_Q08AM6,A0A0S2Z5E1,Q08AM6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5F2_P49407,A0A0S2Z5F2,P49407,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5G4_Q08050,A0A0S2Z5G4,Q08050,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5G4_Q5TD97,A0A0S2Z5G4,Q5TD97,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5G4_Q96LI6,A0A0S2Z5G4,Q96LI6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5H5_Q08379,A0A0S2Z5H5,Q08379,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5J5_Q08AM6,A0A0S2Z5J5,Q08AM6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5M5_P43364,A0A0S2Z5M5,P43364,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5P4_Q6FHY5,A0A0S2Z5P4,Q6FHY5,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5P8_Q6FHY5,A0A0S2Z5P8,Q6FHY5,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5R8_O43765,A0A0S2Z5R8,O43765,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_O00148,A0A0S2Z5U3,O00148,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_O14503,A0A0S2Z5U3,O14503,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_O43597,A0A0S2Z5U3,O43597,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_O75478,A0A0S2Z5U3,O75478,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_P12757,A0A0S2Z5U3,P12757,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_P14373,A0A0S2Z5U3,P14373,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_P36406,A0A0S2Z5U3,P36406,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_P61978,A0A0S2Z5U3,P61978,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_Q08AM6,A0A0S2Z5U3,Q08AM6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_Q13137,A0A0S2Z5U3,Q13137,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_Q13838,A0A0S2Z5U3,Q13838,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_Q15323,A0A0S2Z5U3,Q15323,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_Q5JST6,A0A0S2Z5U3,Q5JST6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_Q5VWX1,A0A0S2Z5U3,Q5VWX1,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_Q6A162,A0A0S2Z5U3,Q6A162,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_Q8IZU0,A0A0S2Z5U3,Q8IZU0,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5U3_Q8ND90,A0A0S2Z5U3,Q8ND90,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5W7_O43186,A0A0S2Z5W7,O43186,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5W7_P50221,A0A0S2Z5W7,P50221,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5X4_O43186,A0A0S2Z5X4,O43186,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5X4_Q96IJ6,A0A0S2Z5X4,Q96IJ6,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5X9_O00471,A0A0S2Z5X9,O00471,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5X9_P13646,A0A0S2Z5X9,P13646,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5X9_P36406,A0A0S2Z5X9,P36406,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5X9_Q96EA4,A0A0S2Z5X9,Q96EA4,0,screen_negative,,eligible,
HUMAN_A0A0S2Z5Y1_P22001,A0A0S2Z5Y1,P22001,0,screen_negative,,eligible,
HUMAN_A0A0S2Z604_Q86VP1,A0A0S2Z604,Q86VP1,0,screen_negative,,eligible,
HUMAN_A0A0S2Z639_Q6FHY5,A0A0S2Z639,Q6FHY5,0,screen_negative,,eligible,
HUMAN_A0A0S2Z645_P14373,A0A0S2Z645,P14373,0,screen_negative,,eligible,
HUMAN_A0A0S2Z698_Q6FHY5,A0A0S2Z698,Q6FHY5,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6H0_Q6A162,A0A0S2Z6H0,Q6A162,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6M9_Q13643,A0A0S2Z6M9,Q13643,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6M9_Q6FHY5,A0A0S2Z6M9,Q6FHY5,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_O00308,A0A0S2Z6P0,O00308,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_O15162,A0A0S2Z6P0,O15162,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_O75478,A0A0S2Z6P0,O75478,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_O75525,A0A0S2Z6P0,O75525,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_O95751,A0A0S2Z6P0,O95751,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_P19012,A0A0S2Z6P0,P19012,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_P25788,A0A0S2Z6P0,P25788,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_P59991,A0A0S2Z6P0,P59991,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_P60411,A0A0S2Z6P0,P60411,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_P61457,A0A0S2Z6P0,P61457,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_P61978,A0A0S2Z6P0,P61978,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q13137,A0A0S2Z6P0,Q13137,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q15654,A0A0S2Z6P0,Q15654,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q5VWX1,A0A0S2Z6P0,Q5VWX1,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q63HR2,A0A0S2Z6P0,Q63HR2,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q6NT76,A0A0S2Z6P0,Q6NT76,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q7Z3S9,A0A0S2Z6P0,Q7Z3S9,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q8HWS3,A0A0S2Z6P0,Q8HWS3,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q8IYA8,A0A0S2Z6P0,Q8IYA8,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q8ND90,A0A0S2Z6P0,Q8ND90,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q8NHQ1,A0A0S2Z6P0,Q8NHQ1,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q8TD10,A0A0S2Z6P0,Q8TD10,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q96D09,A0A0S2Z6P0,Q96D09,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q96KQ7,A0A0S2Z6P0,Q96KQ7,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6P0_Q96R06,A0A0S2Z6P0,Q96R06,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6S1_Q08379,A0A0S2Z6S1,Q08379,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6S1_Q6NUQ1,A0A0S2Z6S1,Q6NUQ1,0,screen_negative,,eligible,
HUMAN_A0A0S2Z6U5_Q6FHY5,A0A0S2Z6U5,Q6FHY5,0,screen_negative,,eligible,
HUMAN_A0A0U1RQF7_O43559,A0A0U1RQF7,O43559,1,direct_positive,,eligible,
HUMAN_A0A0U1RQF7_P27658,A0A0U1RQF7,P27658,1,direct_positive,,eligible,
HUMAN_A0A0U1RQF7_P41271,A0A0U1RQF7,P41271,1,direct_positive,,eligible,
HUMAN_A0A0U1RQF7_Q63ZY3,A0A0U1RQF7,Q63ZY3,1,direct_positive,,eligible,
HUMAN_A0A0U1RQF7_Q86VK4,A0A0U1RQF7,Q86VK4,1,direct_positive,,eligible,
HUMAN_A0A0U1RQF7_Q9BUZ4,A0A0U1RQF7,Q9BUZ4,1,direct_positive,,eligible,
HUMAN_A0A0U1RQF7_Q9H6L4,A0A0U1RQF7,Q9H6L4,1,direct_positive,,eligible,
HUMAN_A0A0U1RQF7_Q9NPB3,A0A0U1RQF7,Q9NPB3,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_A8MT33,A0A1B0GTZ2,A8MT33,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_O00303,A0A1B0GTZ2,O00303,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_O14770,A0A1B0GTZ2,O14770,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_O14964,A0A1B0GTZ2,O14964,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_O60941,A0A1B0GTZ2,O60941,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_O75558,A0A1B0GTZ2,O75558,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_O75971,A0A1B0GTZ2,O75971,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_O76011,A0A1B0GTZ2,O76011,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_O76014,A0A1B0GTZ2,O76014,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_P35900,A0A1B0GTZ2,P35900,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_P40222,A0A1B0GTZ2,P40222,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_P50222,A0A1B0GTZ2,P50222,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q15323,A0A1B0GTZ2,Q15323,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q6A163,A0A1B0GTZ2,Q6A163,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q6PIF2,A0A1B0GTZ2,Q6PIF2,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q6UB99,A0A1B0GTZ2,Q6UB99,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q7Z3Y7,A0A1B0GTZ2,Q7Z3Y7,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q8N3L3,A0A1B0GTZ2,Q8N3L3,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q8N5A5,A0A1B0GTZ2,Q8N5A5,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q8N6Y0,A0A1B0GTZ2,Q8N6Y0,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q92558,A0A1B0GTZ2,Q92558,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q92569,A0A1B0GTZ2,Q92569,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q92764,A0A1B0GTZ2,Q92764,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q969J3,A0A1B0GTZ2,Q969J3,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q96BD8,A0A1B0GTZ2,Q96BD8,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q96KN3,A0A1B0GTZ2,Q96KN3,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q96LB3,A0A1B0GTZ2,Q96LB3,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q96QF0,A0A1B0GTZ2,Q96QF0,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q9BZL1,A0A1B0GTZ2,Q9BZL1,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q9UBU9,A0A1B0GTZ2,Q9UBU9,1,direct_positive,,eligible,
HUMAN_A0A1B0GTZ2_Q9Y2J4,A0A1B0GTZ2,Q9Y2J4,1,direct_positive,,eligible,
HUMAN_A0A1B0GUV7_Q14696,A0A1B0GUV7,Q14696,1,direct_positive,,eligible,
HUMAN_A0A1B0GUV7_Q53EP0,A0A1B0GUV7,Q53EP0,1,direct_positive,,eligible,
HUMAN_A0A1B0GUV7_Q8N8Z8,A0A1B0GUV7,Q8N8Z8,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_O14503,A0A3B3ISF6,O14503,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_O95947,A0A3B3ISF6,O95947,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q08117,A0A3B3ISF6,Q08117,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q12888,A0A3B3ISF6,Q12888,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q13952,A0A3B3ISF6,Q13952,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q2TAL8,A0A3B3ISF6,Q2TAL8,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q53EP0,A0A3B3ISF6,Q53EP0,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q53HV7,A0A3B3ISF6,Q53HV7,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q6NXG1,A0A3B3ISF6,Q6NXG1,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q6ZRY4,A0A3B3ISF6,Q6ZRY4,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q7Z3K3,A0A3B3ISF6,Q7Z3K3,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q86UW9,A0A3B3ISF6,Q86UW9,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q8IXK0,A0A3B3ISF6,Q8IXK0,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q93062,A0A3B3ISF6,Q93062,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q96K80,A0A3B3ISF6,Q96K80,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q96LM6,A0A3B3ISF6,Q96LM6,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q9BQY4,A0A3B3ISF6,Q9BQY4,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q9BUJ2,A0A3B3ISF6,Q9BUJ2,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q9HBE1,A0A3B3ISF6,Q9HBE1,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q9NQ94,A0A3B3ISF6,Q9NQ94,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q9NZC7,A0A3B3ISF6,Q9NZC7,1,direct_positive,,eligible,
HUMAN_A0A3B3ISF6_Q9UPY8,A0A3B3ISF6,Q9UPY8,1,direct_positive,,eligible,
HUMAN_A0A494C1K0_B2RUY7,A0A494C1K0,B2RUY7,1,direct_positive,,eligible,
